# Phi_st Means
	67	79	40	47	2	12	13	18	30	20	28	19	4	21	17	51	7	56	57	27	49	77	39	1	6	72	23	36	62	45	16	46	61	68	29	14	42	3	31	15	9	11	64	69	35	8	5	74	41	MWI067	MWI075	MWI007	MWI016	MWI025	MWI033	MWI041	MWI049	MWI058	MWI068	MWI076	26	MWI008	MWI017	MWI026	MWI034	MWI042	MWI050	MWI059	MWI069	MWI077	MWI009	MWI018	MWI027	MWI035	MWI043	MWI051	MWI060	MWI070	MWI078	MWI010	MWI019	MWI028	MWI036	MWI044	MWI052	MWI061	MWI071	MWI079	MWI001	MWI011	MWI020	MWI029	MWI045	MWI053	MWI062	MWI072	MWI080	MWI003	MWI014	MWI022	MWI030	MWI038	MWI046	MWI054	MWI063	MWI073	UTSC	MWI004	MWI015	MWI023	MWI031	MWI039	MWI047	MWI055	MWI066	MWI074	MWI005	MWI024	MWI032	MWI040	MWI048	MWI056
	67	79	40	47	2	12	13	18	30	20	28	19	4	21	17	51	7	56	57	27	49	77	39	1	6	72	23	36	62	45	16	46	61	68	29	14	42	3	31	15	9	11	64	69	35	8	5	74	41	MWI067	MWI075	MWI007	MWI016	MWI025	MWI033	MWI041	MWI049	MWI058	MWI068	MWI076	26	MWI008	MWI017	MWI026	MWI034	MWI042	MWI050	MWI059	MWI069	MWI077	MWI009	MWI018	MWI027	MWI035	MWI043	MWI051	MWI060	MWI070	MWI078	MWI010	MWI019	MWI028	MWI036	MWI044	MWI052	MWI061	MWI071	MWI079	MWI001	MWI011	MWI020	MWI029	MWI045	MWI053	MWI062	MWI072	MWI080	MWI003	MWI014	MWI022	MWI030	MWI038	MWI046	MWI054	MWI063	MWI073	UTSC	MWI004	MWI015	MWI023	MWI031	MWI039	MWI047	MWI055	MWI066	MWI074	MWI005	MWI024	MWI032	MWI040	MWI048	MWI056
67		0.00589457	0.00611277	0.00631043	0.00575603	0.00614464	0.00668397	0.00606798	0.00637344	0.00635113	0.00675174	0.00617314	0.00620128	0.00655277	0.00635905	0.00677563	0.00611337	0.00665662	0.0060045	0.0064116	0.00614839	0.00641155	0.00608155	0.00658029	0.00606481	0.00611824	0.00674577	0.00616499	0.0061734	0.00673316	0.00654614	0.00639052	0.00651711	0.00641551	0.00678305	0.00595247	0.00676657	0.00657891	0.00590283	0.0063674	0.00650516	0.00643819	0.00627057	0.00651703	0.00627107	0.00659508	0.00592824	0.0066141	0.00644968	0.0067318	0.00690528	0.00684695	0.00699408	0.0067301	0.00655708	0.00659779	0.00655267	0.00680514	0.00663032	0.00662919	0.00657485	0.00676452	0.00680109	0.00666726	0.0065213	0.00633487	0.00632808	0.00671158	0.00681237	0.00677897	0.00650492	0.00683475	0.00688115	0.00629033	0.00659945	0.00658075	0.0067703	0.00669569	0.00681784	0.00695178	0.00656	0.00691994	0.00682064	0.00678521	0.00679181	0.00687282	0.00682075	0.0068315	0.00622133	0.00666302	0.00627069	0.00666174	0.00647862	0.00606401	0.00661124	0.00678685	0.00572954	0.0069489	0.00679255	0.00682661	0.00669086	0.00690651	0.00688098	0.00614275	0.0068514	0.00695096	0.00650557	0.00608534	0.00656089	0.0067322	0.00640202	0.00672521	0.00658788	0.0064198	0.00617476	0.00657097	0.00662506	0.00657891	0.00686159	0.00647719	0.00671877	0.00635685
79			0.00569075	0.00575915	0.00550119	0.00580853	0.00600421	0.00570339	0.00578013	0.00530308	0.00606972	0.00575793	0.00547541	0.00600823	0.00578314	0.00576099	0.0056761	0.00601357	0.00562086	0.00578938	0.00566738	0.0059246	0.00563454	0.00607436	0.00568318	0.00567171	0.00558956	0.00559417	0.00578649	0.00550761	0.00526629	0.00592147	0.00585376	0.00579461	0.00612424	0.00564247	0.00597983	0.00603927	0.00555151	0.00596868	0.0058244	0.00585546	0.00558767	0.00574585	0.00579651	0.00603636	0.00553186	0.00592225	0.00577787	0.00564886	0.0055581	0.00567477	0.00579309	0.005678	0.00549912	0.00565999	0.00538124	0.00579246	0.00562017	0.00568503	0.00559001	0.00567588	0.0057534	0.00543482	0.00528359	0.00517776	0.00540624	0.0052895	0.00568915	0.00540772	0.00518569	0.00575818	0.00566708	0.00528827	0.00539842	0.00534507	0.00557562	0.00560338	0.00571288	0.00583453	0.0054426	0.005493	0.00559482	0.00553031	0.00554076	0.00590508	0.00569722	0.00579632	0.00526064	0.00568566	0.00496247	0.00562186	0.00552917	0.00508698	0.0056641	0.00579685	0.00560993	0.00559528	0.00577843	0.0055292	0.00574689	0.00547218	0.00588211	0.00490744	0.00575974	0.00573317	0.00550612	0.0050084	0.00555161	0.00565163	0.00531782	0.00566202	0.00567162	0.00535872	0.00514111	0.0052551	0.00561833	0.00551492	0.00561129	0.0056687	0.00561223	0.00518914
40				0.00596718	0.00560857	0.00574919	0.00620979	0.00574791	0.00596581	0.00575814	0.00634917	0.0059369	0.00565261	0.00630303	0.00587015	0.0060971	0.00596779	0.00623465	0.00560279	0.00591636	0.00571674	0.00614768	0.00567121	0.00625474	0.00572155	0.00596072	0.00599175	0.00577175	0.00599882	0.00588188	0.00556922	0.00612496	0.00602789	0.00625952	0.00634951	0.00569667	0.00617237	0.00630481	0.00573063	0.00620987	0.00601203	0.006076	0.00589708	0.00602611	0.00613541	0.00623551	0.00558944	0.00616176	0.00611604	0.00588222	0.0059241	0.00593599	0.00618652	0.00590885	0.00571962	0.00579162	0.00565992	0.00594822	0.00609085	0.00609668	0.00598241	0.00596534	0.00606718	0.00574261	0.00573645	0.00551876	0.00560441	0.00589742	0.00605265	0.00584509	0.0054857	0.00608112	0.005912	0.00555069	0.00583757	0.00565963	0.00582669	0.00593607	0.00616499	0.00613552	0.00596855	0.00607248	0.00600483	0.00607583	0.00605859	0.00616587	0.00590658	0.00606816	0.00583095	0.00585601	0.0053299	0.00596509	0.00588387	0.00531792	0.00601252	0.00621884	0.00587809	0.00599105	0.00603928	0.00597108	0.00611311	0.00604066	0.00614069	0.00537267	0.00604515	0.00614322	0.00584508	0.00554868	0.00602917	0.00582677	0.0058207	0.0060786	0.00603058	0.00564739	0.00554932	0.00577609	0.00588866	0.00596626	0.00613841	0.0059699	0.00587407	0.00557263
47					0.00582669	0.00604829	0.00629281	0.00600543	0.00616212	0.0057407	0.00650319	0.00613669	0.00587155	0.00623531	0.00617035	0.00634385	0.00600998	0.00642488	0.00581743	0.00615318	0.00584699	0.00617285	0.00583205	0.00634431	0.00591347	0.00596391	0.00612146	0.00597818	0.00614531	0.00605982	0.005866	0.00622137	0.00631839	0.0062979	0.00639931	0.00583441	0.00652121	0.00625764	0.00559584	0.00624064	0.00622032	0.00625152	0.00599703	0.00624418	0.00609151	0.00658969	0.00591448	0.00625151	0.00616483	0.00604939	0.00621981	0.00625286	0.00635474	0.00610544	0.00597062	0.00620917	0.00588044	0.00638392	0.00604898	0.00625111	0.00620551	0.00620811	0.0064329	0.00574104	0.00575203	0.00582465	0.00600364	0.00599408	0.00638995	0.00603489	0.00572846	0.0062993	0.00625025	0.00577396	0.00605088	0.00591932	0.00626828	0.00629036	0.00632173	0.00631549	0.00615897	0.00629182	0.00627992	0.00634319	0.00615191	0.00650979	0.0062879	0.00648752	0.00591167	0.0061465	0.00559054	0.00623475	0.00612915	0.00568743	0.00622402	0.00644329	0.00619374	0.00620767	0.00630758	0.00603233	0.0064543	0.00633067	0.0064184	0.00555559	0.00635562	0.00620128	0.00608961	0.00563427	0.00614581	0.00632221	0.00580211	0.00636634	0.00630047	0.00592537	0.00550314	0.00580247	0.00603965	0.00616776	0.00631528	0.00611146	0.0061018	0.00570649
2						0.00563724	0.00590463	0.005488	0.00572333	0.00531893	0.00598216	0.00552012	0.00551157	0.00606924	0.00567033	0.00570483	0.00575232	0.00601863	0.00530688	0.00560312	0.00547578	0.00594393	0.00548676	0.00595984	0.00544502	0.00565586	0.00543762	0.00549164	0.00578938	0.00536372	0.00516605	0.00584816	0.00548916	0.00592688	0.00615038	0.00543888	0.00581407	0.00607089	0.0054087	0.00599983	0.00569854	0.00575254	0.0054892	0.0056099	0.00573192	0.00619588	0.00542174	0.00586472	0.00573142	0.00532341	0.00534052	0.00541892	0.00562719	0.00529928	0.00516607	0.00530581	0.00529575	0.00541382	0.00542616	0.00544331	0.00530069	0.00525062	0.00554442	0.0052259	0.0052281	0.00512733	0.00510369	0.00529523	0.00544409	0.00533399	0.00529878	0.00554009	0.00544784	0.00506853	0.00516179	0.00516164	0.00544286	0.00536996	0.00541899	0.00570383	0.00525004	0.00548329	0.00553254	0.00540578	0.00533032	0.00555532	0.00539121	0.00557461	0.0051532	0.00545221	0.00487543	0.00523052	0.00537345	0.00499179	0.00533862	0.00558315	0.0052265	0.00540797	0.00542916	0.00536272	0.00550714	0.0053337	0.00555474	0.00497632	0.00541405	0.00542577	0.00535275	0.00501633	0.00537479	0.00541876	0.00520883	0.00544609	0.00542236	0.005174	0.00498813	0.00515958	0.00542629	0.0053685	0.00540453	0.00545536	0.00524154	0.00510847
12							0.00621802	0.00583454	0.00598472	0.00590053	0.0064057	0.00593994	0.00563321	0.00655648	0.00599388	0.00602531	0.00612954	0.00633982	0.00554222	0.00602051	0.00572165	0.0063535	0.00561109	0.00639974	0.0057788	0.0059329	0.00600606	0.00576825	0.00605562	0.00568716	0.00594025	0.00626595	0.00604384	0.00635432	0.00654295	0.00572531	0.00625694	0.0064762	0.00568653	0.00636552	0.00602377	0.00616196	0.00583852	0.00603485	0.00613184	0.00647515	0.00564932	0.0063589	0.00604193	0.00584606	0.00574727	0.0059693	0.00623791	0.00594161	0.0058919	0.00589875	0.00604564	0.00609558	0.00601625	0.00599728	0.00603852	0.00585388	0.00600535	0.0056146	0.00598268	0.00579329	0.00593981	0.00604137	0.00591999	0.00618404	0.00592529	0.00605042	0.00590286	0.00578302	0.00605624	0.00594164	0.0059249	0.00591609	0.00608599	0.00602112	0.00588568	0.00622778	0.00596565	0.00592263	0.00590018	0.00613591	0.006059	0.00609384	0.00588712	0.00606154	0.00575461	0.00597034	0.00610588	0.00561275	0.00600459	0.00609439	0.00614063	0.00583488	0.00613479	0.00596745	0.00609992	0.00624895	0.00614225	0.00589691	0.00591661	0.00596968	0.00596516	0.00556641	0.00586542	0.0060532	0.00601275	0.00601689	0.00596415	0.00606326	0.0054816	0.00609364	0.00607294	0.00600174	0.0061955	0.00592817	0.00571625	0.00583169
13								0.00599471	0.00637168	0.00687001	0.0067881	0.00633835	0.00613241	0.00647273	0.00639074	0.00676838	0.00615739	0.00665008	0.00596448	0.00644055	0.00610388	0.00636344	0.00593412	0.00666988	0.00614756	0.00611397	0.00695385	0.00617924	0.00623288	0.00685157	0.00653852	0.00644842	0.0064369	0.00653954	0.00671498	0.0059501	0.00684248	0.00647904	0.00591237	0.00634585	0.00671168	0.00641052	0.00636431	0.00680506	0.00632839	0.00677212	0.00596514	0.00650341	0.00642217	0.0067465	0.00691763	0.00694534	0.00695335	0.00684462	0.00690699	0.00674106	0.00673447	0.00677242	0.00679058	0.00684156	0.00715645	0.00679634	0.0070339	0.00673701	0.00672452	0.00654201	0.00647197	0.00691485	0.00699987	0.00700934	0.00662191	0.00707747	0.00675439	0.00677139	0.00703578	0.00682889	0.00699616	0.00707804	0.00715568	0.00710434	0.00696695	0.00705533	0.00706677	0.00715988	0.00697593	0.0071901	0.00703778	0.00714719	0.00681245	0.00718263	0.00646876	0.00694332	0.00676363	0.00623282	0.00707936	0.00713558	0.00708467	0.0068625	0.00727833	0.00700249	0.00696293	0.00729068	0.00707484	0.00647299	0.00703902	0.00697142	0.00688278	0.00663343	0.00679339	0.00692195	0.00671555	0.00707904	0.00703264	0.00681262	0.00656819	0.00679196	0.0069044	0.00685374	0.00695548	0.00688972	0.00677707	0.00663499
18									0.00585027	0.0057959	0.00630877	0.00577932	0.00560226	0.00622871	0.00598734	0.00611723	0.00598333	0.00634423	0.00558753	0.00599676	0.00562039	0.00611765	0.00559786	0.00627977	0.00580151	0.0058582	0.00590104	0.00569844	0.00592558	0.00587941	0.00559946	0.00615259	0.00600918	0.00615998	0.00638954	0.00567751	0.00610859	0.00620257	0.00553618	0.0062349	0.00584514	0.0059693	0.00573012	0.00591319	0.00599192	0.00630372	0.00562665	0.00606575	0.00588132	0.00578525	0.00597242	0.00595905	0.00611735	0.00594315	0.00580764	0.00573429	0.00570764	0.00605185	0.00586404	0.00605084	0.00604075	0.00575251	0.00605424	0.00568108	0.00555788	0.00572192	0.00585764	0.0057328	0.00598223	0.00580755	0.00579056	0.00607268	0.00589042	0.00567047	0.00587797	0.00576035	0.00591186	0.00597869	0.00592219	0.00611114	0.00587525	0.0058984	0.00592736	0.00589551	0.00586515	0.00610094	0.00578489	0.00608514	0.00566956	0.00590384	0.00532338	0.00578605	0.0058348	0.00545655	0.00595467	0.00593786	0.00582692	0.00603416	0.00594786	0.0058607	0.00585651	0.00606526	0.00602627	0.00539932	0.00598366	0.00596595	0.00572265	0.00551034	0.00587241	0.00600559	0.00570944	0.00594271	0.00592094	0.00566766	0.00546173	0.0058034	0.00578502	0.00572354	0.00586021	0.00584968	0.00572845	0.00560573
30										0.006015	0.00655372	0.00600738	0.00580095	0.00640876	0.00610314	0.00619477	0.00606537	0.00649108	0.00563344	0.00601441	0.00581031	0.00630954	0.00567379	0.0062458	0.00588301	0.00604829	0.00628745	0.00593749	0.00605364	0.00622723	0.00600236	0.00634775	0.00636372	0.00644747	0.0066599	0.00570756	0.0065032	0.00653175	0.0057351	0.00629222	0.00634982	0.00625006	0.00601455	0.00633396	0.00620699	0.00647846	0.00568253	0.00646599	0.00617651	0.00637669	0.00626995	0.00626141	0.00653938	0.0061871	0.0060719	0.00602219	0.00618928	0.00642493	0.00632074	0.00636733	0.00637196	0.00623437	0.0064158	0.00603774	0.00627314	0.00606005	0.00606844	0.00613788	0.00647493	0.00624652	0.00610677	0.00642767	0.00628769	0.00611579	0.0064163	0.0062541	0.00633205	0.00628936	0.00638314	0.00659089	0.0062595	0.00653772	0.00632426	0.00625757	0.00622718	0.0064537	0.00631581	0.00648034	0.00620996	0.00641059	0.00588977	0.00633988	0.00639715	0.00597503	0.00620746	0.00638153	0.006266	0.00629047	0.00633506	0.00630906	0.00625253	0.00645522	0.00652019	0.00589904	0.00643466	0.00635639	0.00624086	0.00590502	0.00624281	0.00624097	0.00600056	0.00652958	0.00638093	0.00626801	0.00598773	0.00619909	0.00615929	0.0060675	0.00651795	0.00618951	0.00618257	0.00606979
20											0.0072967	0.00600576	0.0056219	0.00646538	0.00623053	0.00723609	0.00571172	0.00666556	0.00542135	0.00642809	0.00563533	0.00625775	0.0053137	0.00653855	0.00550288	0.00564679	0.00835474	0.00587264	0.00585773	0.0083754	0.00846971	0.00600575	0.00670281	0.0063877	0.0068375	0.00529622	0.00747379	0.00645255	0.00529292	0.00606824	0.00681977	0.00635171	0.00619486	0.00718966	0.00591463	0.00674048	0.00535591	0.00667623	0.00682741	0.00837909	0.00836145	0.00832259	0.008654	0.00847755	0.00848318	0.00843623	0.00814294	0.00861472	0.00829991	0.0086019	0.00838774	0.00835795	0.00844173	0.00826052	0.00846895	0.0082655	0.008419	0.00859636	0.00824805	0.00861371	0.00840506	0.00822471	0.00808614	0.00827237	0.00866438	0.00840773	0.00846448	0.00838048	0.00838076	0.00860855	0.00822046	0.00881099	0.00832723	0.00851428	0.00876685	0.0079106	0.00867735	0.00834697	0.00856382	0.0082592	0.00819191	0.00842	0.00802565	0.00805649	0.00818591	0.00857626	0.00875862	0.00825153	0.00860935	0.00852798	0.0084034	0.00851256	0.00853197	0.00810995	0.00859367	0.00842671	0.00841899	0.00807171	0.00844423	0.00849765	0.00853848	0.0085773	0.00825681	0.00855315	0.00786882	0.00833435	0.00832276	0.00813586	0.00849327	0.00837206	0.00822859	0.00869566
28												0.00650699	0.00631627	0.0067113	0.00653551	0.00706357	0.00634757	0.00684207	0.00613178	0.00668485	0.00624385	0.00665568	0.00611398	0.00672041	0.00612802	0.00623554	0.00728685	0.00643152	0.00655615	0.00740842	0.00696457	0.00639768	0.00695352	0.00669261	0.00711662	0.00608063	0.00704101	0.00694873	0.0061361	0.00659724	0.00690379	0.00667564	0.00650439	0.00689271	0.00650575	0.00702513	0.00610001	0.00678346	0.00689812	0.00749522	0.00749693	0.00735687	0.00746553	0.00736206	0.00731169	0.00745139	0.00710653	0.00746569	0.00735753	0.00759464	0.00742611	0.00739977	0.00749952	0.00729696	0.00705864	0.00660179	0.00695042	0.00726516	0.00753937	0.00733184	0.00716541	0.00753335	0.00733592	0.00695194	0.00723122	0.00725317	0.00758373	0.00732558	0.00744346	0.00749093	0.00735652	0.00739174	0.00755079	0.00754673	0.00743689	0.00736612	0.00719633	0.00766754	0.0070829	0.00738763	0.00668074	0.00742339	0.00717949	0.00659823	0.00747417	0.00748907	0.00727821	0.0074644	0.00750512	0.00733229	0.00741609	0.00750858	0.00730855	0.00667868	0.00754902	0.00757277	0.00729377	0.00672633	0.00742906	0.00743929	0.00714474	0.00772216	0.00755668	0.00705048	0.00672363	0.00713602	0.00718817	0.00713847	0.00748212	0.00736793	0.00731758	0.00691487
19													0.00584103	0.00636127	0.00605772	0.00629912	0.00609078	0.00637521	0.00555859	0.00611326	0.00589439	0.00620003	0.00565379	0.00636661	0.00585059	0.00586549	0.00651247	0.00588389	0.00596641	0.0062569	0.00621474	0.00623021	0.00616063	0.00640793	0.00657779	0.00562537	0.00636338	0.00649175	0.00563059	0.0063339	0.00624279	0.00616896	0.00594424	0.00618314	0.00606528	0.00647776	0.00565115	0.0063665	0.0063576	0.00615522	0.00632299	0.00611504	0.00651765	0.00623667	0.0062796	0.00619993	0.00620501	0.00622131	0.0063534	0.00634699	0.00631854	0.00621432	0.00635293	0.00620371	0.00610614	0.00593841	0.00621627	0.00629557	0.00640569	0.00649152	0.00634109	0.00634359	0.0063228	0.00612945	0.0064863	0.00632832	0.00635286	0.00630856	0.00636665	0.00659379	0.00621201	0.00657791	0.00643174	0.00626282	0.00629667	0.00653605	0.00625207	0.00645183	0.00601084	0.00631472	0.0058257	0.00617277	0.00636497	0.00597013	0.00624889	0.00618127	0.0062908	0.00641777	0.00647608	0.00654606	0.00653134	0.00648528	0.00656057	0.00596622	0.00636905	0.00647697	0.00621232	0.00593982	0.00621976	0.00627467	0.00600892	0.00632921	0.00627741	0.0063419	0.00598742	0.00624049	0.00619945	0.00616654	0.00642875	0.00618885	0.00615298	0.00613331
4														0.00631014	0.00590962	0.00592593	0.00595567	0.00618421	0.00543029	0.00584711	0.00552553	0.00602429	0.00560545	0.00617717	0.00561325	0.00584725	0.00591124	0.00563486	0.00589623	0.00578695	0.00566474	0.00600195	0.00592859	0.00611553	0.00627202	0.00542106	0.00608977	0.00630229	0.00563296	0.00610836	0.00606018	0.00587254	0.00565359	0.0058856	0.00600047	0.00630652	0.005551	0.00621077	0.00593133	0.005885	0.00587545	0.00582011	0.00608913	0.00581976	0.00586078	0.00567995	0.00583335	0.00591829	0.00586952	0.00599818	0.00587025	0.00597442	0.0059293	0.00566993	0.0055535	0.00546781	0.00561516	0.00586958	0.00604532	0.00587003	0.00550815	0.00600742	0.00600443	0.00590456	0.00590771	0.00565281	0.00586141	0.00597631	0.00590723	0.00586958	0.00577433	0.00590595	0.00592695	0.00577087	0.00578003	0.00616657	0.00574422	0.00600174	0.00563774	0.00584893	0.00537409	0.00579331	0.00582602	0.00538608	0.00586319	0.00606097	0.0059057	0.00579935	0.00590982	0.00587393	0.00602044	0.00613605	0.00612539	0.00549763	0.00586379	0.00610324	0.0057785	0.00530361	0.00588565	0.0057897	0.00564534	0.00608113	0.0059907	0.0058542	0.00547415	0.00562512	0.00587538	0.00590737	0.00603032	0.00588792	0.00580666	0.00559674
