# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI045	0	1.00000	0.00000	0.00000	0.94369	0.02499	0.00341	0.11261	0.09998	0.00682	0.88739	0.09998	0.00682	0.05631	0.02499	0.00341	0.94369	0.02499	0.00341	0.11261	0.09998	0.00682	0.00000	0.00000	0.00000
MWI053	0	1.00000	0.00000	0.00000	0.94244	0.02549	0.00434	0.11513	0.10195	0.00867	0.88487	0.10195	0.00867	0.05756	0.02549	0.00434	0.94244	0.02549	0.00434	0.11513	0.10195	0.00867	0.00000	0.00000	0.00000
MWI062	0	1.00000	0.00000	0.00000	0.95256	0.02148	0.00294	0.09487	0.08591	0.00589	0.90513	0.08591	0.00589	0.04744	0.02148	0.00294	0.95256	0.02148	0.00294	0.09487	0.08591	0.00589	0.00000	0.00000	0.00000
MWI072	0	1.00000	0.00000	0.00000	0.95500	0.02049	0.00291	0.09001	0.08194	0.00582	0.90999	0.08194	0.00582	0.04500	0.02049	0.00291	0.95500	0.02049	0.00291	0.09001	0.08194	0.00582	0.00000	0.00000	0.00000
MWI080	0	1.00000	0.00000	0.00000	0.96425	0.01661	0.00297	0.07150	0.06643	0.00593	0.92850	0.06643	0.00593	0.03575	0.01661	0.00297	0.96425	0.01661	0.00297	0.07150	0.06643	0.00593	0.00000	0.00000	0.00000
MWI003	0	1.00000	0.00000	0.00000	0.95809	0.01920	0.00281	0.08381	0.07682	0.00562	0.91619	0.07682	0.00562	0.04191	0.01920	0.00281	0.95809	0.01920	0.00281	0.08381	0.07682	0.00562	0.00000	0.00000	0.00000
MWI014	0	1.00000	0.00000	0.00000	0.95752	0.01945	0.00279	0.08497	0.07778	0.00558	0.91503	0.07778	0.00558	0.04248	0.01945	0.00279	0.95752	0.01945	0.00279	0.08497	0.07778	0.00558	0.00000	0.00000	0.00000
MWI022	0	1.00000	0.00000	0.00000	0.95814	0.01919	0.00315	0.08372	0.07675	0.00630	0.91628	0.07675	0.00630	0.04186	0.01919	0.00315	0.95814	0.01919	0.00315	0.08372	0.07675	0.00630	0.00000	0.00000	0.00000
MWI030	0	1.00000	0.00000	0.00000	0.95853	0.01902	0.00284	0.08295	0.07610	0.00567	0.91705	0.07610	0.00567	0.04147	0.01902	0.00284	0.95853	0.01902	0.00284	0.08295	0.07610	0.00567	0.00000	0.00000	0.00000
MWI038	0	1.00000	0.00000	0.00000	0.95726	0.01955	0.00294	0.08547	0.07820	0.00589	0.91453	0.07820	0.00589	0.04274	0.01955	0.00294	0.95726	0.01955	0.00294	0.08547	0.07820	0.00589	0.00000	0.00000	0.00000
