# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI036	0	1.00000	0.00000	0.00000	0.90824	0.03748	0.00475	0.18351	0.14993	0.00950	0.81649	0.14993	0.00950	0.09176	0.03748	0.00475	0.90824	0.03748	0.00475	0.18351	0.14993	0.00950	0.00000	0.00000	0.00000
MWI044	0	1.00000	0.00000	0.00000	0.91964	0.03374	0.00444	0.16072	0.13497	0.00888	0.83928	0.13497	0.00888	0.08036	0.03374	0.00444	0.91964	0.03374	0.00444	0.16072	0.13497	0.00888	0.00000	0.00000	0.00000
MWI052	0	1.00000	0.00000	0.00000	0.92050	0.03345	0.00456	0.15901	0.13381	0.00912	0.84099	0.13381	0.00912	0.07950	0.03345	0.00456	0.92050	0.03345	0.00456	0.15901	0.13381	0.00912	0.00000	0.00000	0.00000
MWI061	0	1.00000	0.00000	0.00000	0.87448	0.04703	0.00527	0.25103	0.18813	0.01054	0.74897	0.18813	0.01054	0.12552	0.04703	0.00527	0.87448	0.04703	0.00527	0.25103	0.18813	0.01054	0.00000	0.00000	0.00000
MWI071	0	1.00000	0.00000	0.00000	0.92055	0.03343	0.00447	0.15890	0.13373	0.00894	0.84110	0.13373	0.00894	0.07945	0.03343	0.00447	0.92055	0.03343	0.00447	0.15890	0.13373	0.00894	0.00000	0.00000	0.00000
MWI079	0	1.00000	0.00000	0.00000	0.91602	0.03496	0.00455	0.16795	0.13983	0.00911	0.83205	0.13983	0.00911	0.08398	0.03496	0.00455	0.91602	0.03496	0.00455	0.16795	0.13983	0.00911	0.00000	0.00000	0.00000
MWI001	0	1.00000	0.00000	0.00000	0.92548	0.03173	0.00475	0.14904	0.12692	0.00949	0.85096	0.12692	0.00949	0.07452	0.03173	0.00475	0.92548	0.03173	0.00475	0.14904	0.12692	0.00949	0.00000	0.00000	0.00000
MWI011	0	1.00000	0.00000	0.00000	0.91988	0.03366	0.00447	0.16024	0.13464	0.00894	0.83976	0.13464	0.00894	0.08012	0.03366	0.00447	0.91988	0.03366	0.00447	0.16024	0.13464	0.00894	0.00000	0.00000	0.00000
MWI020	0	1.00000	0.00000	0.00000	0.92139	0.03315	0.00514	0.15722	0.13261	0.01029	0.84278	0.13261	0.01029	0.07861	0.03315	0.00514	0.92139	0.03315	0.00514	0.15722	0.13261	0.01029	0.00000	0.00000	0.00000
MWI029	0	1.00000	0.00000	0.00000	0.90765	0.03767	0.00475	0.18470	0.15067	0.00949	0.81530	0.15067	0.00949	0.09235	0.03767	0.00475	0.90765	0.03767	0.00475	0.18470	0.15067	0.00949	0.00000	0.00000	0.00000
MWI045	0	1.00000	0.00000	0.00000	0.88052	0.04550	0.00565	0.23896	0.18199	0.01129	0.76104	0.18199	0.01129	0.11948	0.04550	0.00565	0.88052	0.04550	0.00565	0.23896	0.18199	0.01129	0.00000	0.00000	0.00000
MWI053	0	1.00000	0.00000	0.00000	0.88902	0.04322	0.00707	0.22197	0.17290	0.01414	0.77803	0.17290	0.01414	0.11098	0.04322	0.00707	0.88902	0.04322	0.00707	0.22197	0.17290	0.01414	0.00000	0.00000	0.00000
MWI062	0	1.00000	0.00000	0.00000	0.90528	0.03841	0.00480	0.18945	0.15365	0.00960	0.81055	0.15365	0.00960	0.09472	0.03841	0.00480	0.90528	0.03841	0.00480	0.18945	0.15365	0.00960	0.00000	0.00000	0.00000
MWI072	0	1.00000	0.00000	0.00000	0.91429	0.03553	0.00464	0.17141	0.14212	0.00928	0.82859	0.14212	0.00928	0.08571	0.03553	0.00464	0.91429	0.03553	0.00464	0.17141	0.14212	0.00928	0.00000	0.00000	0.00000
MWI080	0	1.00000	0.00000	0.00000	0.92790	0.03087	0.00491	0.14419	0.12350	0.00981	0.85581	0.12350	0.00981	0.07210	0.03087	0.00491	0.92790	0.03087	0.00491	0.14419	0.12350	0.00981	0.00000	0.00000	0.00000
MWI003	0	1.00000	0.00000	0.00000	0.91902	0.03395	0.00452	0.16195	0.13580	0.00904	0.83805	0.13580	0.00904	0.08098	0.03395	0.00452	0.91902	0.03395	0.00452	0.16195	0.13580	0.00904	0.00000	0.00000	0.00000
MWI014	0	1.00000	0.00000	0.00000	0.91084	0.03665	0.00466	0.17832	0.14661	0.00932	0.82168	0.14661	0.00932	0.08916	0.03665	0.00466	0.91084	0.03665	0.00466	0.17832	0.14661	0.00932	0.00000	0.00000	0.00000
MWI022	0	1.00000	0.00000	0.00000	0.91975	0.03371	0.00510	0.16049	0.13484	0.01020	0.83951	0.13484	0.01020	0.08025	0.03371	0.00510	0.91975	0.03371	0.00510	0.16049	0.13484	0.01020	0.00000	0.00000	0.00000
