# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI009	0	1.00000	0.00000	0.00000	0.84699	0.05338	0.01708	0.30601	0.21354	0.03416	0.69399	0.21354	0.03416	0.15301	0.05338	0.01708	0.84699	0.05338	0.01708	0.30601	0.21354	0.03416	0.00000	0.00000	0.00000
MWI018	0	1.00000	0.00000	0.00000	0.82514	0.05717	0.01767	0.34973	0.22867	0.03535	0.65027	0.22867	0.03535	0.17486	0.05717	0.01767	0.82514	0.05717	0.01767	0.34973	0.22867	0.03535	0.00000	0.00000	0.00000
MWI027	0	1.00000	0.00000	0.00000	0.72951	0.06242	0.01847	0.54098	0.24968	0.03694	0.45902	0.24968	0.03694	0.27049	0.06242	0.01847	0.72951	0.06242	0.01847	0.54098	0.24968	0.03694	0.00000	0.00000	0.00000
MWI035	0	1.00000	0.00000	0.00000	0.86066	0.05053	0.01662	0.27869	0.20213	0.03323	0.72131	0.20213	0.03323	0.13934	0.05053	0.01662	0.86066	0.05053	0.01662	0.27869	0.20213	0.03323	0.00000	0.00000	0.00000
MWI043	0	1.00000	0.00000	0.00000	0.86612	0.04929	0.01641	0.26776	0.19714	0.03282	0.73224	0.19714	0.03282	0.13388	0.04929	0.01641	0.86612	0.04929	0.01641	0.26776	0.19714	0.03282	0.00000	0.00000	0.00000
MWI051	0	1.00000	0.00000	0.00000	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.69945	0.21137	0.03399	0.15027	0.05284	0.01699	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.00000	0.00000	0.00000
MWI060	0	1.00000	0.00000	0.00000	0.85792	0.05113	0.01672	0.28415	0.20453	0.03343	0.71585	0.20453	0.03343	0.14208	0.05113	0.01672	0.85792	0.05113	0.01672	0.28415	0.20453	0.03343	0.00000	0.00000	0.00000
MWI070	0	1.00000	0.00000	0.00000	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.73770	0.19456	0.03261	0.13115	0.04864	0.01630	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.00000	0.00000	0.00000
MWI078	0	1.00000	0.00000	0.00000	0.85792	0.05113	0.01672	0.28415	0.20453	0.03343	0.71585	0.20453	0.03343	0.14208	0.05113	0.01672	0.85792	0.05113	0.01672	0.28415	0.20453	0.03343	0.00000	0.00000	0.00000
MWI010	0	1.00000	0.00000	0.00000	0.88525	0.04445	0.01559	0.22951	0.17781	0.03117	0.77049	0.17781	0.03117	0.11475	0.04445	0.01559	0.88525	0.04445	0.01559	0.22951	0.17781	0.03117	0.00000	0.00000	0.00000
